ID,Text,Label
146684,@aweekes what's up with your iPhone? Maybe you can beat some info out of them about the rumoured next iPhone? ,1
14933,has had a nice long nap  http://plurk.com/p/stvqp,1
156109,Going to Starbucks with God. It's a very spiritual time for me. ,1
76120,"So, I found that Twitter won't allow two user accounts with one email address.  Now I write tweets to our education students generally.",0
159539,@_spell Thanks a lot! ,1
129574,@MihaiDragan wow! nu stiam ca citesti amdoar18ani.ro ,1
166538,Listening to Isaac Blackman - To The Ceiling. I Like it ,1
124832,@CherryStar6 awww you! Thanks! That is really nice to hear ,1
42592,Damn work!! I'm so tired and I feel sick. ,0
123493,Church makes a sunny day even sunnier ,1
32226,@hiddenstar13 thanks  so do i :S,1
127873,Waiting on Conan to come on! ,1
131099,@YoungQ ...God is Good! Rev Run. ,1
42502,http://twitpic.com/6u8u6 - My current plumming project. Replacing whole sink. Fun huh ,1
73388,@Octavio_Aragao Thanks for the #followfriday! ,1
19271,Waiting 4 Coldplay!!! ,1
125031,my head's killing meeeeee. ,0
184835,@bravesgirl5 seriously?  i was really looking forward to seeing it!,0
50624,Follow Friday @EliteTravelGal @VAMPDnow @wedwithease @vf2008 @celebright @Flirt140 @BionicBeauty @Modelinia &amp; of course @P3Beauty ,1
71853,@ravenbeauty78 Me. You. COUNTING CROWS! Table Mountain Casino Event Center (near Fresno). July 19. Are we there or are we there??  ,1
95180,"I wish I could say I love life right now, but I'm almost about to cry for different things. Maybe going out tonight makes me feel better. ",0
169263,"@AmineB @waterproteins did one, but didn't have permission to release ",0
207138,is quite bummed that he didnt bump into Jonathon Ross yesterday at the Trocadero.  I would of asked him to play Rambo with me...,0
36676,@leigh_ann415 Saw your pic and commented on FB. Too bad you didn't get an MTM pic.  But it's still cool!,0
120026,"@jeffrollin To be honest, I normally find them very good.  Certainly better than HSBC, or RBS.  3AM on Sunday is forgivable downtime ",1
184437,"@Msdebramaye Debra, I loved your video of the dramatic eye!! So good to have you back, you look fab as per usual! ",1
206431,Tell Jesus ! The BITCH is back ! ,1
112916,thinks kristina hates me....for good ,0
125845,At work  13 hours to go!,0
37979,"Reading the bible, praying, then bed ",1
1199,@Lozzie101 i think we shud see hannah montana cuz its earlier. so we wont be bored all day  wbu?xx,1
183769,"more sign surveys to go on this afternoon, looks like rain as well ",0
145276,@decaydance wait the one in nyc???!!? WHY?  &lt;Fob is my life&lt;3&gt;,0
59313,hahaha sunflower ,1
26616,Meeting Time!!! Is it Friday yet??? ,0
205524,"Nothing much, listen to music  You?",1
2187,@noele6277 I have sun today.. but warmth would be good ,0
122178,"@iandotjpg g'bye Ian, see you on the South side! Good luck with all. ",1
159144,@vfactory_angelz ok okay sounds cool ,1
96686," I don't wanna. What I do want, I can't have... fun times.",0
104024,play with fire and whattin intel my heart bleed out ,0
31144,@jaaaaae Im so mad that I missed you at both bbqs ,0
185327,On the way to pamelas partially dressed as a cowgirl the hats in my bag but i left my lasoo on the table ,0
17202,"@KentMcGovern yeah I remember that update, huge memory leak, it's fixed now tho. I use it for everything since I don't have a mac 4 coda ",0
92880,"Just a little pain, but not a lot   Napped most of the afternoon and no more numbness.  All in all I feel good ",1
88741,is chilling! ,1
121271,@upandatthem are you serious.  you need to spend some time at MacTalk! Summary: Optus network is balls.,0
134829,@cutestkidever Guess who is awake right now ,1
158767,Omg i need sleep but i work at 10 ,0
128136,@patrickisfrench everything is great ,1
95883,fucknn summer skool starts tomorrow  whaat to eat.. must hit walmart tanite.. susans thirsty butt is comin over tanitee.,0
154092,Watchin charm school  @lalavazquez @riskybizness23  looooove you guys,1
140974,"#myweakness pot, beer &amp; women ",1
68137,this is the worst i've felt in a long long time.  ,0
70359,ughhhhh  . sdhewkjasnbd i liked him so much,0
45126,I just spent like 20 mins redoing all the settings on my iPhone because I needed to reset them to get the GPS to work. Wtf. ,0
133264,A little more testing on the Fuzebox seems to indicate the controller was at fault. Now to order a new SNES controller! FAIL-- ,1
98916,Lonely at the apt now that Megan has moved out ,0
117467,"@AnthonyCallea &quot;Finding Nemo&quot; foxed me as well, haha ",1
4547,@brendonuriesays  your pix are wonderful,1
158136,Today is the Norwegian national day ! Have a great day everyone ,1
183546,Tummy sick at work = no fun.  ,0
110165,@Little_Lin morning! ,1
149632,@heycaitie walking at the relay for life. My feetsies hurt. ,0
203563,Fixing my uberrr lagging Blackberry! Lots of apps to reinstall ,0
90933,My granddad just died ,0
76561,Has a new nephew  so excited ,1
13548,cant find the sheet music i want  it has to be somewhere!,0
84467,@fastidiousbabe same to you have a happy friday ,1
58533,Little kids took over bounce house ,0
113375,so good to be back home ,1
147744,So sleepy after eating at Shoney's. Stomach tight as a drum and about to bust! ,0
127465,Nice wee lie in ,1
12339,Am home now. We finished at like 3:30 and then I almost feel asleep in our summer display.  Am going to crash now!,1
17084,poor little toes ,0
94099,"@MariekevdP oh dear Riek, I feel sorry for you. But hey, he had a great life  R.I.P. Riekie's fishy!",1
110655,"@Hildebrant I have to switch carries for both phones to a ATT family plan. When I tried online, it told me I had to come in ",0
4301,"@Documentally sounds ominous, you ok? ",1
169891,its raining. im going to sleep now. later world ,1
25155,@wedschilde Nevermind.  No more tickets available. ,0
153420,Stuck in traffic...boo! ,0
129007,all i can see r gray sky's  gray it reminds me from last night when i tried out my markers now im upset again &gt; curse u sky*shakes fist*,0
201143,@LindseytheFirst Well done on planting the veggies ,1
191254,@TeamCyrus i don't think you can... i can only watch it on monday to ,0
189841,"@Sundi_MOZ that's fine, it turned out to be a busy day friday AND a headache day, so i had to knock off early. will email you monday. ",1
96413,@MeghanMaxwell wait... tonite ? or like another day ,0
128882,I had a Great day Tuesday with a Great guy! Texas is toooooo HOT ,0
7242,@HHumes HEYYYYYYY PERVYY DUDEEEE ,1
157749,"my fishbone necklace broke from easter islebroke in two in the shower today after work  i am a sad fuzz, i have had that for 6 years ",0
50527,@K_Bar lol noo cause you were happy because of the three xxx not 2 not 1 threeeee ,1
25889,@Mateocamargo oh gawd...that makes two of us &gt;:l ...go give winnie the pooh a hug...hahaha he'll cheer you up  xoxoxo,1
26125,"Man Lakers won again. If Courtney Lee hits that lob layup, we got a whole new series. I think its pretty much over though now. ",0
197639,Watching tonight show with conan ,1
124364,Missing England  why is it so far away ...,0
171144,@asweetdee come backkk soon!! i want to see you ,0
196760,It turns out that she will leave for India in July ,0
186403,"motivated! i just love school, it's one of the best sanctuary! i'll be learning Spanish tomorrow. yehey TTH schedule for Spanish! Ola! ",1
10871,"@xdani24 wow how could he have gotten worse? he's a total asshole  if it makes you feel any better, I love you!",0
141875,Good morning!  Singapore time: 11.14am,1
70824,@saraknic  Forgot you were a moderator.  ,1
174964,and i'm so lazy for ballet course. still nervous for saturday ,0
121734,"@kbushling good morning! i'm in the starving mode too, but only up a wee bit. are you considering a macbook air? lack of superdrive = ",0
112460,@njshoreboy89  and what did i do to u kk thanks ,1
163511,"@kristinanne Yea, well, that shape sailed a while ago ",1
69387,Our balcony opens up onto the roof where there is a bunch of really loud machines. We can't see anything beyond that. Yeesh. ,0
53320,@djcapone i missed it ,0
126660,"Still on my way home from an overnight roadtrip to Joplin, MO. At least we picked out a puppy ",1
140450,@ChewwyUwe http://twitpic.com/66st1 - please let me freee... I can't watch you masturbate for much loongerrr! ,0
147712,@BrazilianWNs Thank you so much for your help!!! ,1
168670,@RobertMills Nice one. Have a great holiday ,1
100716,off to BathCamp ,1
169648,"I slipped and fell so hard on the tile floor at work, I think I broke my butt. Ouchhhh ",0
166093,"I want some coke, chocolate, and bread  Too sick to go out and sneeze on everyone. I hate being ill.",0
50351,Is every1 ok?  oxox,1
113643,Stiff dicks feel sweet in this little petite. ,1
77101,"@pumpkin  it's a great language. But yes, it really can be hateful sometimes.",0
203278,@wickedground    I got like ALLLLLL excited.    I am hoping gareth will be at comic con.  That will be worthwhile.,0
141738,@rainnwilson  A bowl of jello while leaving for a picnic LOL ,1
144060,"On the bus with Jen, going downtown! ",1
3613,@loveliergrl girl NO! its crazy over there... always bring a buddy ,1
120922,There is absolutely no excuses for being a mess.  There is time for everything in life.... ,1
178742,im gonna miss him soo much! tennesse then the grand canyon... ,0
109527,getting very hungry.....havent had lunch yet.. ,0
133869,@selenagomez aww  but we miss you here in the USA.,0
137600,http://twitpic.com/6raz0 - Tune into the Superman within ...  http://psychedelicadventure.blogspot.com/ !,1
111835,sorry mother ,0
109306,@janliz Im 43 but mine would be nearly that colour   I would just look ill I think!,0
2454,@justyboy @angad Best of luck guys.. pune's a gr8 place.. u will love it ,1
112538,Congratulations to all the participants in the San Diego AIGA Portfolio Review today. Saw great work &amp; met great ppl. Now time for a nap. ,1
73815,"@gorog LOL! You're such a Mac pusher  I would still need to use BootCamp, I've decided.",1
29944,"US dollar continues to rally, ahead of my European trip in August.    http://bit.ly/TiJvv",1
28576,@TheITJuggler There's no picture of any desk... ,1
48935,"@xbrookecorex SAME, and you too?!  we are all good people lol cmon black cloud, go away!!!",0
187217,LOL! Talking about @sockington on BTN Daily on ABC 1 ,1
13633,@theonewithkatie I hope your dad is ok. ,0
95543,@NatorraM What!? That's so messed up ,0
51799,"argh. i don't wanna pack, i don't wanna leave here and i DON'T wanna go home ",0
189928,@j0eeee &amp;@lunasmilessx yes joe u r smart &amp; yeah I have to read the story &amp; lunaa Im gnna die  Im listening to eminen&lt;3 its been so long !!,0
196825,sick stayed home all dayyyy ,0
126786,Today was another Wrench-Turner's Olympics. I nearly failed the weight lifting competition... ,1
181159,I cleaned my room and it still looks the same ,0
177607,@JonathanRKnight I'm 5'10&quot;... are you going to call me a giraffe too when I meet you in Seattle in July? ,1
118880,@PaulaH63 what will you treat yourself to? and of course you are worth it ,1
110611,I can't get the twitter widget for facebook to work ,0
153104,is going to put up his first ever presentation at college. Hajjar band music plugging are there ,1
64108,I'm getting cornered out of everything.  No`ffense. But I can't catch up coz @rkshipper has a comm that I'm not &quot;allowed&quot; YET to be in. ,0
30318,"There's something very wrong with my voice today (more so than usual.) I can't sing at all.. can't hit any notes, not even the low ones ",0
114028,"@mrskutcher carsonjdaly is quite the popular one today, he has decided to follow his followers ",1
26011,"Hey Comcast, I don't enjoy losing the Net and restarting the modem 3 times a week.  You used to be reliable ",0
129932,@SoOoFocused Umm... *clears throat* What about my sign ,0
125172,Thats your and Peeps ! spell check ,1
154944,"i am trying to navigate around modern techonology now and realises that i am indeed, tech-bimbotic  boohoo!",0
122490,@peterfacinelli &quot;Goin to Disney Land&quot;--good one ,1
147186,"betty is here, why must she live to ruin my nights at work? ",0
126691,I just Tylenol'd myself up... Man I hope I can fall asleep now ,0
39015,how much i do love him... ,0
